Known Planet Name,X,Y,RA,Dec,Rand. Dist.,Region,Sector,Grid,Link,technicalId,Source : http://www.swgalaxymap.com/,url,title,is_character,side_bar,paragraph,crosslinks,Empire,Rebel
Tythe,8693.49,-10498.07,0.08724659847,24.58430386,382999436,Outer Rim,Savareen Sector,Q16,http://starwars.wikia.com/wiki/Tythe,474.0,,https://starwars.fandom.com/wiki/Tythe,Tythe,False,{},"Tythe was a location in the galaxy where Count Dooku avoided defeat on at least one occasion.
","['Count', 'Sexes', 'Dooku', 'Anakin_Skywalker', 'Canon', 'The_galaxy']",0,0
Tython,19.19,-1173.87,0.08733310862,24.58569874,383000553,Deep Core,,L10,http://starwars.wikia.com/wiki/Tython,12.0,,https://starwars.fandom.com/wiki/Tython,Tython,False,"{'Astrographical information': {'Region': 'Deep Core', 'Grid coordinates': 'L-10'}, 'Physical information': {'Class': 'Terrestrial', 'Primary terrain': 'Mountains', 'Points of interest': ['Ancient temple ruins', 'Martyrium of Frozen Tears', 'Meridional Ice Cap'], 'Fauna': 'Butterfly'}, 'Societal information': {'Demonym': 'Tythonian', 'Affiliation': 'Jedi Order'}}","Tython was a terrestrial planet located in the galaxy's Deep Core region that was shrouded in myth. The Martyrium of Frozen Tears built by Jedi there, and some Jedi scholars made the case that Tython was the site of the Jedi Order's first temple. During the Galactic Civil War, Doctor Chelli Lona Aphra led Darth Vader to Tython's Meridional Ice Cap to mislead him as to the location of the Rebel Alliance's main base, which was actually on the Outer Rim planet Hoth.
","['Grogu', 'Galactic_Empire', 'Standard_Galactic_Grid', 'Meridional_Ice_Cap', 'Planet', 'Boba_Fett%27s_armor', 'Gideon', 'Skirmish_on_Tython', 'Echo_Base', 'The_Force', 'Confessional', 'Sacred_Jedi_texts', 'Hoth', '9_ABY', 'The_galaxy', 'Mandalorian', 'Moff', 'Alliance_to_Restore_the_Republic', 'Ahsoka_Tano', 'Razor_Crest', 'Youngling', 'Ahch-To', 'Din_Djarin', 'Force-sensitive', 'Jedi', 'Doctor', 'Datacard', 'Jedi_Order', 'Chelli_Lona_Aphra', 'Butterfly', 'Unidentified_temple_(Tython)', 'Martyrium_of_Frozen_Tears', 'Fennec_Shand', 'Kyberite', 'Mountain', 'Outer_Rim_Territories', 'Deep_Core', '4_ABY', 'Boba_Fett', 'Anakin_Skywalker', 'Seeing_stone', 'Canon', 'Galactic_calendar', 'Tythonian_pendant', 'Standard_year', 'Galactic_Civil_War', 'First_Jedi_Temple', 'Padawan', 'Third-generation_design_Dark_Trooper', 'Scholar', 'Holocron', 'Gideon%27s_Imperial_remnant', 'Imperial_Military']",0,1
Uba,-1631.75,5066.33,0.0873495737,24.58663226,383000363,Mid Rim,Barsa Sector,J6,http://starwars.wikia.com/wiki/Uba,1742.0,,https://starwars.fandom.com/wiki/Uba,Uba,False,"{'Astrographical information': {'Region': 'Mid Rim', 'Sector': 'Barsa sector', 'System': 'Uba system', 'Grid coordinates': 'J-6'}}","Uba was an astronomical object located in the galaxy's Mid Rim.
","['Uba_system', 'Barsa_sector', 'Standard_Galactic_Grid', 'Canon', 'Mid_Rim', 'The_galaxy']",0,0
Ubrikkia,8933.61,-970.31,0.08724420372,24.58572919,382999606,Mid Rim,Kastolar Sector,Q10,http://starwars.wikia.com/wiki/Ubrikkia,1918.0,,https://starwars.fandom.com/wiki/Ubrikkia,Ubrikkia,False,"{'Astrographical information': {'Region': 'Mid Rim', 'Grid coordinates': 'Q-10'}}","Ubrikkia was an astronomical object located in the galaxy's Mid Rim.
","['Mid_Rim', 'Standard_Galactic_Grid', 'Canon', 'The_galaxy']",0,0
Ukio,10993.68,-8002.2,0.08722365832,24.58467724,382999916,Outer Rim,Abrion Sector,S15,http://starwars.wikia.com/wiki/Ukio,974.0,,https://starwars.fandom.com/wiki/Ukio,Ukio,False,"{'Astrographical information': {'Region': 'Outer Rim Territories', 'Sector': 'Abrion sector', 'Grid coordinates': 'S-15'}, 'Societal information': {'Native species': 'Ukian', 'Major exports': 'Foodstuffs', 'Affiliation': ['Galactic Republic', 'Confederacy of Independent Systems']}}","Ukio was an agrarian planet located in the Abrion sector of the galaxy's Outer Rim Territories, connected by hyperlane to Rishi and Molavar. Its native inhabitants were the Ukians. During the last decades of the Galactic Republic, Ukio acted as a breadbasket of the Core Worlds. However, during the Secessionist Movement, the Ukians began to resent the Republic for not reciprocating enough. Eventually, Ukio joined the Confederacy of Independent Systems.
","['Rishi', 'Molavar', 'Separatist_Crisis', 'Confederacy_of_Independent_Systems', 'Outer_Rim_Territories', 'Ukian', 'Core_Worlds', 'Standard_Galactic_Grid', 'Planet', 'Hyperspace_route', 'Foodstuff', 'Canon', 'Agriworld', 'Abrion_sector', 'Galactic_Republic', 'The_galaxy']",0,0
Ulmatra,11942.96,-265.33,0.087214191,24.58583465,383000501,Hutt Space,Hutt Space Sector,S10,http://starwars.wikia.com/wiki/Ulmatra,1520.0,,https://starwars.fandom.com/wiki/Ulmatra,Ulmatra,False,{},"Ulmatra was an astronomical object located in the galaxy that was connected to Randa, in the Kessel sector, by hyperspace route. It was also where the Hutt crime lord Durga was based.
","['Kessel_sector', 'Randa', 'Durga', 'Crime_lord', 'Hyperspace_route', 'Hutt', 'Canon', 'The_galaxy']",0,0
Ultaar,9694.12,2245.99,0.08723661903,24.58621034,382999589,Mid Rim,Bortele Sector,R8,http://starwars.wikia.com/wiki/Ultaar,1833.0,,https://starwars.fandom.com/wiki/Ultaar,Ultaar,False,"{'Astrographical information': {'Region': 'Mid Rim', 'Grid coordinates': 'R-8'}}","Ultaar was an astronomical object located in the galaxy's Mid Rim.
","['Mid_Rim', 'Standard_Galactic_Grid', 'Canon', 'The_galaxy']",0,0
Umbara,6113.06,-277.35,0.0872723335,24.58583286,382999699,Expansion Region,Ghost Nebula Sector,P10,http://starwars.wikia.com/wiki/Umbara,1123.0,,https://starwars.fandom.com/wiki/Umbara,Umbara,False,"{'Astrographical information': {'Region': 'Expansion Region', 'Sector': 'Ghost Nebula', 'System': 'Umbara system', 'Moons': ""At least 2: Umbara's outermost moon"", 'Grid coordinates': 'P-10'}, 'Physical information': {'Atmosphere': 'Breathable', 'Primary terrain': 'Rolling landscapes with overgrown plant life', 'Points of interest': ['Sector delta', 'Umbaran airbase'], 'Flora': [""Death's embrace"", 'Zabrak spine'], 'Fauna': ['Banshee', 'Vixus']}, 'Societal information': {'Native species': 'Umbaran', 'Primary language(s)': 'Umbaran', 'Government': 'Umbaran government', 'Major cities': 'Umbaran capital', 'Major exports': 'Doonium', 'Affiliation': ['Galactic Republic', 'Confederacy of Independent Systems', 'Galactic Empire']}}","Umbara, known as the ""Shadow World"" due to the lack of sunlight on its surface, was a planet located within the Expansion Region. The planet was also an exporter of doonium, a metal utilized in the construction of starships. During the Clone Wars, the planet was initially part of the Galactic Republic before seceding to join the Confederacy of Independent Systems. It proceeded to host one of the larger battles of the Clone Wars. After the fall of the Republic, the planet fell under the power of the Galactic Empire. During the Imperial Era, Captain Thrawn suppressed an uprising on Umbara that had been engineered by the shadowy insurgent leader Nevil Cygni.
","['Star_system', 'Captain', 'Galactic_Republic', 'Umbaran', 'Umbaran_mobile_heavy_cannon', 'Proclamation_of_the_New_Order', 'Republic_Military', 'Admiral', 'Carlou_Gendling%27s_task_force', 'Glass', 'Time', 'Banshee_(species)', 'Pirate', 'Count', 'Nevil_Cygni', '501st_Legion', 'Imperial_Era', 'Battle_of_Umbara', 'Separatist_Crisis', 'Planet', 'Pong_Krell', 'Umbara%27s_outermost_moon', 'Umbaran_capital', 'The_galaxy', 'Battle_over_Umbara', 'Commander', 'Homeworld', 'Ghost_Nebula', 'Death%27s_embrace', 'Starship', 'Umbaran_glass', 'Bioluminescence', 'Clone_trooper', 'Politics', 'Sector_delta', 'Carlou_Gendling', 'Mitth%27raw%27nuruodo', 'Umbaran_hover_tank', 'Clone_Wars', 'Rebellion_on_Umbara', 'Clone_Captain', 'Standard_Galactic_Grid', 'Senator', 'Grand_Army_of_the_Republic', 'Vixus', 'Clone_Sergeant', 'Galaxy', 'Umbara_system', 'Standard_month', 'Variable_Geometry_Self-Propelled_Battle_Droid,_Mark_I', '212th_Attack_Battalion', 'Rex', 'Terrarium', 'Impeding_Assault_Tank', 'Dooku', 'Umbaran_(language)', 'Anakin_Skywalker', 'Zabrak_Spine', 'Expansion_Region', 'Mee_Deechi', 'Galactic_Senate', 'Plant', 'Umbaran_airbase', 'Doonium', 'Greez_Dritus', 'Umbaran_government', 'Atmosphere', 'Galactic_Empire', 'Obi-Wan_Kenobi', 'Alfren_Cheno', 'Loyalist', 'Stinger_Mantis', 'First_Battle_of_Geonosis', 'Saesee_Tiin', 'Jedi_General', 'Moon', 'Dogma', 'Canon', 'Confederacy_of_Independent_Systems']",1,0
Umgul,3899.24,-10072.4,0.08729441227,24.58436754,383000093,Mid Rim,Mulgard Sector,N16,http://starwars.wikia.com/wiki/Umgul,1724.0,,https://starwars.fandom.com/wiki/Umgul,Umgul,False,"{'Astrographical information': {'Region': 'Mid Rim', 'Grid coordinates': 'N-16'}}","Umgul was an astronomical object located in the galaxy's Mid Rim.
","['Mid_Rim', 'Standard_Galactic_Grid', 'Canon', 'The_galaxy']",0,0
Uogo'cor,8048.74,-1355.15,0.08725302866,24.58567162,383000051,Mid Rim,Trax Sector,Q10,http://starwars.wikia.com/wiki/Uogo%27cor,1914.0,,https://starwars.fandom.com/wiki/Uogo%27cor,Uogo'cor,False,"{'Astrographical information': {'Region': 'Mid Rim', 'Grid coordinates': 'Q-10'}}","Uogo'cor was an astronomical object located in the galaxy's Mid Rim.
","['Mid_Rim', 'Standard_Galactic_Grid', 'Canon', 'The_galaxy']",0,0
Uquine,3092.92,-505.3,0.08730245383,24.58579876,382999773,Colonies,,N10,http://starwars.wikia.com/wiki/Uquine,252.0,,https://starwars.fandom.com/wiki/Uquine,Uquine,False,"{'Astrographical information': {'Region': 'Colonies'}, 'Societal information': {'Immigrated species': 'Human'}}","Uquine was a placid planet located in the galaxy's Colonies region. The agricultural scientist Tepha Leonis gave birth to her second child, Zare Leonis on the planet, although the Leonis family left the world, living in a number of locations including the space station Hosk Station and the planet Lothal. Uquine was also the homeworld of the rebel pilot Col Takbright. Before he left Uquine, Takbright watched in agitation as the Galactic Empire spread across the galaxy devouring worlds for ore and killing those who opposed them. After realizing he couldn't spend another day on his homeworld doing nothing, he left Uquine with credits, a duffel bag, and a vow to avenge those that had been wronged by the Empire.
","['Zare_Leonis', 'Duffel_bag', 'Core_Worlds', 'Galactic_Empire', 'Planet', 'Rebel_pilot', 'Ore', 'Standard_day', 'The_galaxy', 'Sexes', 'Galaxy', 'Homeworld', 'Colonies', 'Human', 'Leonis_family', 'Canon', 'Lothal', 'Tepha_Leonis', 'Col_Takbright', 'Hosk_Station', 'Scientist', 'Credit', 'Reproduction', 'Death', 'Space_station']",1,1
UR-1060,-5078.67,-10125.87,0.08738395037,24.58435954,383000571,Outer Rim,Moddell Sector,H16,http://starwars.wikia.com/wiki/UR-1060,296.0,,https://starwars.fandom.com/wiki/UR-1060,UR-1060,False,"{'General information': {'Location': ['Moddell sector', 'Outer Rim Territories']}}","UR-1060 was a location in the Moddell sector of the Outer Rim Territories. Before the Battle of Endor in 4 ABY, UR-1060 was part of a map by Corporal Ractivelle of the Stardust unit as part of the Rebel Alliance's preparation for their assault on the second Death Star.
","['Moddell_sector', 'Ractivelle', 'Battle_of_Endor', 'Alliance_to_Restore_the_Republic', 'The_Rebel_Files', '34_ABY', 'Outer_Rim_Territories', 'Stardust_unit', 'Standard_year', '4_ABY', 'Standard_day', 'Resistance', 'Canon', 'Corporal', 'DS-2_Death_Star_II_Mobile_Battle_Station', 'Endor']",0,1
UR-2650,-5033.43,-10098.89,0.08738349918,24.58436358,383000537,Outer Rim,Moddell Sector,H16,http://starwars.wikia.com/wiki/UR-2650,297.0,,https://starwars.fandom.com/wiki/UR-2650,UR-2650,False,"{'General information': {'Location': ['Moddell sector', 'Outer Rim Territories']}}","UR-2650 was a location in the Moddell sector of the Outer Rim Territories. Before the Battle of Endor in 4 ABY, UR-2650 was featured in a map of the Moddell sector by Corporal Ractivelle of the Stardust unit as part of the Rebel Alliance's preparation for their assault on the second Death Star.
","['Moddell_sector', 'Ractivelle', 'Battle_of_Endor', 'Alliance_to_Restore_the_Republic', 'The_Rebel_Files', '34_ABY', 'Outer_Rim_Territories', 'Stardust_unit', 'Standard_year', '4_ABY', 'Standard_day', 'Resistance', 'Canon', 'Corporal', 'DS-2_Death_Star_II_Mobile_Battle_Station', 'Endor']",0,1
UR-3741,-5149.5,-10179.37,0.08738465677,24.58435154,383000559,Outer Rim,Moddell Sector,H16,http://starwars.wikia.com/wiki/UR-3741,293.0,,https://starwars.fandom.com/wiki/UR-3741,UR-3741,False,"{'General information': {'Location': ['Moddell sector', 'Outer Rim Territories']}}","UR-3741 was a location in the Moddell sector of the Outer Rim Territories. Before the Battle of Endor in 4 ABY, UR-3741 was part of a map by Corporal Ractivelle of the Stardust unit as part of the Rebel Alliance's preparation for their attack on the second Death Star.
","['Moddell_sector', 'Ractivelle', 'Battle_of_Endor', 'Alliance_to_Restore_the_Republic', 'The_Rebel_Files', '34_ABY', 'Outer_Rim_Territories', 'Stardust_unit', 'Standard_year', '4_ABY', 'Standard_day', 'Resistance', 'Canon', 'Corporal', 'DS-2_Death_Star_II_Mobile_Battle_Station', 'Endor']",0,1
UR-8827,-5016.37,-10144.92,0.08738332904,24.58435669,382999864,Outer Rim,Moddell Sector,H16,http://starwars.wikia.com/wiki/UR-8827,299.0,,https://starwars.fandom.com/wiki/UR-8827,UR-8827,False,"{'General information': {'Location': ['Moddell sector', 'Outer Rim Territories']}}","UR-8827 was a location in the Moddell sector of the Outer Rim Territories. Before the Battle of Endor in 4 ABY, UR-8827 was part of a map by Corporal Ractivelle of the Stardust unit as part of the Rebel Alliance's preparation for their assault on the second Death Star.
","['Moddell_sector', 'Ractivelle', 'Battle_of_Endor', 'Alliance_to_Restore_the_Republic', 'The_Rebel_Files', '34_ABY', 'Outer_Rim_Territories', 'Stardust_unit', 'Standard_year', '4_ABY', 'Standard_day', 'Resistance', 'Canon', 'Corporal', 'DS-2_Death_Star_II_Mobile_Battle_Station', 'Endor']",0,1
UR-9353,-4992.16,-10102.46,0.08738308759,24.58436305,382999793,Outer Rim,Moddell Sector,H16,http://starwars.wikia.com/wiki/UR-9353,298.0,,https://starwars.fandom.com/wiki/UR-9353,UR-9353,False,"{'General information': {'Location': ['Moddell sector', 'Outer Rim Territories']}}","UR-9353 was a location in the Moddell sector of the Outer Rim Territories. Before the Battle of Endor in 4 ABY, UR-9353 was part of a map by Corporal Ractivelle of the Stardust unit as part of the Rebel Alliance's preparation for their assault on the second Death Star.
","['Moddell_sector', 'Ractivelle', 'Battle_of_Endor', 'Alliance_to_Restore_the_Republic', 'The_Rebel_Files', '34_ABY', 'Outer_Rim_Territories', 'Stardust_unit', 'Standard_year', '4_ABY', 'Standard_day', 'Resistance', 'Canon', 'Corporal', 'DS-2_Death_Star_II_Mobile_Battle_Station', 'Endor']",0,1
Urce,1107.51,4646.41,0.08732225463,24.58656944,382999845,Mid Rim,Urce Sector,L6,http://starwars.wikia.com/wiki/Urce,1796.0,,https://starwars.fandom.com/wiki/Urce,Urce,False,"{'Astrographical information': {'Region': 'Mid Rim', 'Grid coordinates': 'L-6'}}","Urce was an astronomical object located in the galaxy's Mid Rim.
","['Mid_Rim', 'Standard_Galactic_Grid', 'Canon', 'The_galaxy']",0,0
Urdur,11029.19,8701.95,0.08722330417,24.58717614,382999435,Outer Rim,Corporate Sector,S4,http://starwars.wikia.com/wiki/Urdur,556.0,,https://starwars.fandom.com/wiki/Urdur,Urdur,False,"{'General information': {'Location': ['Outer Rim Territories', 'Corporate Sector'], 'Points of interest': 'Outlaw garage'}}","Urdur was a location within the Outer Rim Territories' Corporate Sector. The former pirate Queen Maz Kanata marked it as the site of an outlaw garage on a map she included in the book that would become known as the Smuggler's Guide.
","['Pirate', 'Book', 'Outer_Rim_Territories', 'Maz_Kanata', 'Sexes', 'Smuggler%27s_Guide', 'Canon', 'Queen', 'Corporate_Sector']",0,0
Usk,12452.95,-1280.72,0.08720910479,24.58568275,383000140,Hutt Space,Hutt Space Sector,T10,http://starwars.wikia.com/wiki/Usk,1563.0,,https://starwars.fandom.com/wiki/Usk,Usk,False,{},"The letter  was the twenty-ninth letter of the Aurebesh alphabet. It was pronounced ""Usk"", and equaled the High Galactic character U.
","['Vev', 'Nern', 'Krenth', 'Leth', 'Cresh', 'Peth', 'Sen', 'Isk', 'Dorn', 'Osk', 'Mern', 'Wesk', 'Herf', 'Resh', 'Senth', 'Forn', 'Xesh', 'Enth', 'Jenth', 'Krill', 'Cherek', 'Esk', 'Orenth', 'Aurebesh', 'Nen', 'Trill', 'Besh', 'Canon', 'Zerek', 'Yirt', 'Thesh', 'Aurek', 'High_Galactic', 'Onith', 'Grek', 'Writing', 'Qek']",0,0
Utapau,3085.86,-14765.72,0.08730252424,24.58366543,383000267,Outer Rim,Tarabba Sector,N19,http://starwars.wikia.com/wiki/Utapau,336.0,,https://starwars.fandom.com/wiki/Utapau,Utapau,False,"{'Astrographical information': {'Region': 'Outer Rim Territories', 'Sector': 'Tarabba sector', 'System': 'Utapau system', 'Suns': '1: Utapau', 'Moons': '9', 'Grid coordinates': 'N-19', 'Distance from Core': ['51', '000 light years'], 'Rotation period': '17 standard hours', 'Orbital period': '351 standard days'}, 'Physical information': {'Diameter': ['12', '900 kilometers'], 'Climate': 'Temperate', 'Primary terrain': ['Desert', 'Plains', 'Large sinkholes', 'Rocky'], 'Surface water': '0.9%', 'Points of interest': ['Shrapnel Field', 'Sinkhole Crassnah', 'Taqual racing pit'], 'Flora': ['Cave-molds', 'Ocean-kelp'], 'Fauna': ['Dactillion', 'Filth beetle', 'Ginntho', 'Jamel', 'Nos monster', 'Resputi-seal', 'Rock-vulture', 'Utapaun flying squid', 'Utapau plains quadruped', 'Varactyl']}, 'Societal information': {'Native species': [""Pau'an"", 'Utai'], 'Immigrated species': ['Amani', 'Sugi'], 'Primary language(s)': ['Amani', 'Galactic Basic', 'Utapese', 'Utai'], 'Government': 'Utapaun Committee', 'Population': ['95 million:', '65% Utai', ""30% Pau'an"", '5% other'], 'Demonym': 'Utapaun', 'Major cities': ['Pau City'], 'Major imports': ['Foodstuffs', 'technology'], 'Major exports': ['Chemicals', 'Ore', 'Minerals', 'Salts', 'Starships'], 'Affiliation': ['Techno Union', 'Confederacy of Independent Systems', 'Galactic Empire']}}","Utapau was a remote and rocky planet in the Outer Rim Territories' Utapau system that was covered with enormous sinkholes. Its native inhabitants were the Pau'ans and the Utai, though tribes of Amani also immigrated to the world. It was the location of the Battle of Utapau during the Clone Wars.
","['Behavioral_modification_biochip', 'Temperature', 'Invasion_of_Utapau', 'City', 'Hyperspace', 'Tarabba_sector', 'Skeleton', 'Utapau_system', 'Desert', 'Greesto_Ftrak', 'Crystal_Crisis', 'Utai_(language)', 'Battle_of_Utapau', 'Amani', 'Starlight_Beacon', 'Light-year', 'Sinkhole_Crassnah', 'Resputi-seal', 'Great_Disaster', 'Emergences', 'Pau%27an', 'Standard_year', 'Fyzen_Gor', 'Ginntho', 'Techno_Union', 'Separatist_Council', 'Grievous', 'Colonist', 'Planet', 'Wandering_Star', 'Supreme_Chancellor', 'Utai', 'Utapaun_flying_squid', '232_BBY', 'Starship', 'Clone_trooper', 'Mineral', 'Ocean-kelp', 'Tree', 'Crystal', 'Clone_Wars', 'Capital', 'Freighter', 'Sugi', 'Standard_hour', 'Tu-Anh', 'Order_66', 'Standard_Galactic_Grid', 'Standard_day', 'Ore', 'Nos_monster', 'Mustafarian_Mining_Complex', 'High_Republic_Era', 'Shrapnel_Field', 'Foodstuff', 'Standard_month', 'Kyber_crystal', 'Legacy_Run', 'Utapaun_Committee', 'Soulless_One', 'Outer_Rim_Territories', 'Pau_City', 'Anakin_Skywalker', 'Cave-mold', 'Tion_Medon', 'Lina_Soh', 'Taqual_racing_pit', 'Mustafar', 'Utapau_plains_quadruped', 'Filth_beetle', 'Galactic_Basic', 'Utapau_(star)', 'Battle_droid', 'Galactic_Empire', 'Obi-Wan_Kenobi', 'In_Search_of_the_Crystal', 'Kilometer', 'Utapese', '0_BBY', 'Jedi_General', 'Rock-vulture', 'Jedi_Master', '13_BBY', 'Jamel', 'Canon', 'Dactillion', 'General', 'Confederacy_of_Independent_Systems', 'World-ocean', 'Raid_on_Elphrona', 'Darth_Sidious', 'Hyperwind_storm', 'Ossic_architecture', 'Mission_to_Utapau', 'Death', 'Varactyl']",0,0
